"linkset","nhs_region","trust_type","trust_name","provider_code","wk_start","wk","hcai_group","n","ecds_last_update","sus_last_update"
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-02,14,"CO",10,2020-04-06,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-09,15,"Unlinked",28,2020-06-09,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-09,15,"CO.CA",1,2020-04-20,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-09,15,"CO.HA",6,2020-04-20,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-09,15,"CO",8,2020-04-14,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-16,16,"Unlinked",115,2020-06-25,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-16,16,"CO.CA",9,2020-04-24,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-16,16,"CO.HA",5,2020-04-16,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-16,16,"CO",0,2020-04-21,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-23,17,"Unlinked",9,2020-04-07,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-23,17,"CO.CA",2,2020-05-06,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-23,17,"CO.HA",10,2020-04-24,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-23,17,"CO",1,2020-04-29,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-30,18,"Unlinked",5,2020-06-23,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-30,18,"CO.HA",3,2020-04-27,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-07,19,"Unlinked",17,2020-06-24,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-07,19,"CO",13,2020-05-07,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-14,20,"Unlinked",4,2020-06-03,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-21,21,"Unlinked",1,2020-04-02,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-28,22,"Unlinked",2,2020-03-02,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-28,22,"CO",0,2020-05-29,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-04,23,"Unlinked",7,2020-03-27,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-04,23,"CO.CA",10,2020-06-11,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-04,23,"CO",9,2020-06-09,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-11,24,"CO",11,2020-06-16,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-18,25,"Unlinked",4,2020-01-23,NA
"SGSS:ECDS","NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-18,25,"CO",11,2020-06-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-12,11,"CO",11,2020-03-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-19,12,"Unlinked",2,2020-04-11,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-19,12,"CO.CA",3,2020-03-26,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-19,12,"CO",11,2020-03-25,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-26,13,"Unlinked",25,2020-05-28,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-26,13,"CO.CA",12,2020-04-09,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-26,13,"CO.HA",12,2020-03-29,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-03-26,13,"CO",9,2020-03-30,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-02,14,"Unlinked",13,2020-05-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-02,14,"CO.CA",8,2020-04-14,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-02,14,"CO.HA",25,2020-04-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-02,14,"CO",14,2020-04-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-09,15,"Unlinked",44,2020-05-29,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-09,15,"CO.HA",13,2020-04-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-09,15,"CO",18,2020-04-15,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-16,16,"Unlinked",17,2020-05-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-16,16,"CO.CA",2,2020-05-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-16,16,"CO.HA",14,2020-04-16,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-16,16,"CO",17,2020-04-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-23,17,"Unlinked",6,2020-03-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-23,17,"CO.CA",14,2020-05-05,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-23,17,"CO.HA",0,2020-04-17,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-23,17,"CO",8,2020-04-28,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-30,18,"Unlinked",16,2020-05-29,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-30,18,"CO.CA",2,2020-05-06,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-30,18,"CO.HA",10,2020-05-01,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-04-30,18,"CO",3,2020-05-02,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-07,19,"Unlinked",6,2020-02-21,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-07,19,"CO.CA",4,2020-05-13,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-07,19,"CO",2,2020-05-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-14,20,"Unlinked",12,2020-04-30,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-14,20,"CO.CA",7,2020-05-23,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-14,20,"CO.HA",16,2020-05-12,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-14,20,"CO",5,2020-05-14,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-21,21,"Unlinked",15,2020-05-12,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-21,21,"CO.HA",7,2020-05-21,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-05-28,22,"Unlinked",13,2020-05-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-06-04,23,"Unlinked",8,2020-05-20,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-06-11,24,"Unlinked",3,2020-05-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-06-18,25,"Unlinked",16,2020-05-16,NA
"SGSS:ECDS","NORTH WEST","ACUTE","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","REM",2020-06-25,26,"Unlinked",3,2020-06-03,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-03-12,11,"CO",4,2020-03-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-03-26,13,"Unlinked",17,2020-06-05,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-03-26,13,"CO.CA",1,2020-04-05,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-03-26,13,"CO.HA",13,2020-03-28,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-03-26,13,"CO",12,2020-03-31,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-02,14,"Unlinked",58,2020-06-28,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-02,14,"CO.CA",13,2020-04-15,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-02,14,"CO.HA",2,2020-03-31,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-02,14,"CO",20,2020-04-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-09,15,"Unlinked",70,2020-06-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-09,15,"CO.CA",16,2020-04-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-09,15,"CO.HA",3,2020-04-09,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-09,15,"CO",8,2020-04-13,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-16,16,"Unlinked",22,2020-06-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-16,16,"CO.CA",14,2020-05-02,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-16,16,"CO.HA",2,2020-04-16,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-16,16,"CO",6,2020-04-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-23,17,"Unlinked",43,2020-06-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-23,17,"CO.CA",6,2020-05-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-23,17,"CO.HA",1,2020-04-16,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-23,17,"CO",12,2020-04-29,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-30,18,"Unlinked",17,2020-06-17,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-30,18,"CO.CA",10,2020-05-13,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-30,18,"CO.HA",16,2020-04-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-04-30,18,"CO",10,2020-05-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-07,19,"Unlinked",10,2020-06-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-07,19,"CO.HA",9,2020-05-11,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-14,20,"Unlinked",23,2020-05-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-14,20,"CO.HA",5,2020-05-12,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-14,20,"CO",14,2020-05-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-21,21,"Unlinked",19,2020-05-06,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-21,21,"CO.CA",4,2020-06-01,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-21,21,"CO.HA",7,2020-05-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-21,21,"CO",14,2020-05-26,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-28,22,"Unlinked",6,2020-05-17,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-28,22,"CO.HA",5,2020-06-01,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-05-28,22,"CO",10,2020-06-03,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-04,23,"Unlinked",10,2020-05-13,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-11,24,"Unlinked",8,2020-05-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-11,24,"CO.HA",13,2020-06-07,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-11,24,"CO",11,2020-06-11,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-18,25,"Unlinked",7,2020-06-05,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-25,26,"Unlinked",6,2020-06-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RXN",2020-06-25,26,"CO.HA",4,2020-06-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-02-27,9,"CO",5,2020-03-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-05,10,"Unlinked",5,2020-06-05,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-05,10,"CO.HA",3,2020-03-02,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-05,10,"CO",17,2020-03-11,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-12,11,"Unlinked",14,2020-03-31,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-12,11,"CO.HA",4,2020-03-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-12,11,"CO",13,2020-03-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-19,12,"Unlinked",5,2020-03-07,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-19,12,"CO.HA",7,2020-03-23,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-19,12,"CO",12,2020-03-24,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-26,13,"Unlinked",80,2020-06-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-26,13,"CO.HA",1,2020-03-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-03-26,13,"CO",13,2020-04-01,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-02,14,"Unlinked",274,2020-06-18,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-02,14,"CO.CA",1,2020-04-14,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-02,14,"CO.HA",8,2020-04-06,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-02,14,"CO",26,2020-04-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-09,15,"Unlinked",180,2020-06-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-09,15,"CO.CA",6,2020-04-24,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-09,15,"CO.HA",9,2020-04-08,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-09,15,"CO",33,2020-04-15,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-16,16,"Unlinked",56,2020-06-27,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-16,16,"CO.CA",2,2020-05-03,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-16,16,"CO.HA",16,2020-04-19,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-16,16,"CO",1,2020-04-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-23,17,"Unlinked",158,2020-06-25,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-23,17,"CO.CA",10,2020-04-26,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-23,17,"CO.HA",13,2020-04-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-23,17,"CO",12,2020-04-26,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-30,18,"Unlinked",39,2020-06-28,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-30,18,"CO.CA",13,2020-05-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-30,18,"CO.HA",2,2020-04-29,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-04-30,18,"CO",6,2020-05-04,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-07,19,"Unlinked",46,2020-06-22,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-07,19,"CO.CA",4,2020-05-16,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-07,19,"CO.HA",0,2020-05-11,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-07,19,"CO",15,2020-05-10,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-14,20,"Unlinked",54,2020-06-21,NA
"SGSS:ECDS","NORTH WEST","ACUTE","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","R0A",2020-05-14,20,"CO.CA",11,2020-05-28,NA
